Trajectory ID,Step,Current State,Real Action,Next State,Real Reward,Timestep,Possible Action 1,Action 1 Next State,Action 1 Reward,Possible Action 2,Action 2 Next State,Action 2 Reward
3,13,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
4,0,77,6,75,1.9625722169876099,11,6,75,1.9625722169876099,0,74,15.23653507232666
4,1,75,6,310,0.8862172961235046,11,4,309,8.934548377990723,6,310,0.8862172961235046
4,2,310,6,237,1.4267640113830566,11,6,237,1.4267640113830566,0,236,10.061140060424805
4,3,237,6,233,0.9860951900482178,11,4,232,7.131839752197266,6,233,0.9860951900482178
4,4,233,6,234,-0.18553534150123596,11,3,235,4.226436138153076,6,234,-0.18553534150123596
4,5,234,7,200,1.308053970336914,11,7,200,1.308053970336914
4,6,200,7,208,1.0213840007781982,11,1,209,8.525569915771484,7,208,1.0213840007781982
4,7,208,7,145,1.7579588890075684,11,1,144,9.536691665649414,7,145,1.7579588890075684
4,8,145,7,146,1.9561288356781006,11,5,147,4.084779739379883,7,146,1.9561288356781006
4,9,146,7,148,1.1464118957519531,11,7,148,1.1464118957519531
4,10,148,7,227,1.033757209777832,11,7,227,1.033757209777832
4,11,227,7,151,1.9198598861694336,11,1,149,4.969752311706543,5,150,3.3756566047668457,7,151,1.9198598861694336
4,12,151,7,152,1.996260643005371,11,7,152,1.996260643005371
4,13,152,7,154,1.6053777933120728,11,1,153,2.788698673248291,7,154,1.6053777933120728
4,14,154,4,4,2.051283836364746,11,4,4,2.051283836364746
5,0,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
5,1,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
5,2,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
5,3,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
5,4,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
5,5,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
5,6,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
5,7,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
5,8,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
5,9,234,7,200,1.352677345275879,10,7,200,1.352677345275879
5,10,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
5,11,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
5,12,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
5,13,146,7,148,1.996678352355957,10,7,148,1.996678352355957
5,14,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
5,15,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
5,16,151,7,152,2.429859161376953,10,7,152,2.429859161376953
5,17,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
5,18,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
6,0,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
6,1,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
6,2,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
6,3,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
6,4,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
6,5,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
6,6,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
6,7,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
6,8,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
6,9,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
6,10,234,7,200,1.352677345275879,10,7,200,1.352677345275879
6,11,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
6,12,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
6,13,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
6,14,146,7,148,1.996678352355957,10,7,148,1.996678352355957
6,15,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
6,16,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
6,17,151,7,152,2.429859161376953,10,7,152,2.429859161376953
6,18,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
6,19,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
7,0,93,6,77,0.42374157905578613,13,2,76,2.6524038314819336,4,78,4.90503454208374,6,77,0.42374157905578613
7,1,77,6,75,1.3788772821426392,13,6,75,1.3788772821426392,0,74,15.821152687072754
7,2,75,6,310,1.0910248756408691,13,4,309,6.652458667755127,6,310,1.0910248756408691
7,3,310,6,237,0.8657740354537964,13,6,237,0.8657740354537964,0,236,13.092602729797363
7,4,237,6,233,1.5040838718414307,13,4,232,4.805025100708008,6,233,1.5040838718414307
7,5,233,6,234,-0.048185206949710846,13,3,235,5.226722717285156,6,234,-0.048185206949710846
7,6,234,7,200,1.7612056732177734,13,7,200,1.7612056732177734
7,7,200,7,208,0.9079121351242065,13,1,209,5.193146228790283,7,208,0.9079121351242065
7,8,208,7,145,0.973344624042511,13,1,144,7.503849983215332,7,145,0.973344624042511
7,9,145,7,146,1.7396785020828247,13,5,147,3.2830424308776855,7,146,1.7396785020828247
7,10,146,7,148,1.3704853057861328,13,7,148,1.3704853057861328
7,11,148,7,227,1.079061508178711,13,7,227,1.079061508178711
7,12,227,7,151,1.8371384143829346,13,1,149,5.213518142700195,5,150,3.712165594100952,7,151,1.8371384143829346
7,13,151,7,152,2.2414112091064453,13,7,152,2.2414112091064453
7,14,152,7,154,1.0441229343414307,13,1,153,2.4313249588012695,7,154,1.0441229343414307
7,15,154,4,4,2.0140743255615234,13,4,4,2.0140743255615234
8,0,94,6,310,-2.5757715702056885,12,4,309,-0.49144911766052246,6,310,-2.5757715702056885
8,1,310,6,237,0.9084867238998413,12,6,237,0.9084867238998413,0,236,11.067602157592773
8,2,237,6,233,1.2983384132385254,12,4,232,4.147074222564697,6,233,1.2983384132385254
8,3,233,6,234,-0.8230571746826172,12,3,235,3.9319770336151123,6,234,-0.8230571746826172
8,4,234,7,200,1.2704048156738281,12,7,200,1.2704048156738281
8,5,200,7,208,1.48916757106781,12,1,209,9.96697998046875,7,208,1.48916757106781
8,6,208,7,145,1.7103872299194336,12,1,144,8.817338943481445,7,145,1.7103872299194336
8,7,145,7,146,1.7117379903793335,12,5,147,3.218719720840454,7,146,1.7117379903793335
8,8,146,7,148,1.3739290237426758,12,7,148,1.3739290237426758
8,9,148,7,227,0.6601963043212891,12,7,227,0.6601963043212891
8,10,227,7,151,2.202800989151001,12,1,149,6.945485591888428,5,150,5.278379440307617,7,151,2.202800989151001
8,11,151,7,152,2.518768310546875,12,7,152,2.518768310546875
8,12,152,7,154,1.4204659461975098,12,1,153,2.6032564640045166,7,154,1.4204659461975098
8,13,154,4,4,2.2396507263183594,12,4,4,2.2396507263183594
9,0,280,6,397,-0.04599428176879883,10,6,397,-0.04599428176879883
9,1,397,6,385,1.6386357545852661,10,6,385,1.6386357545852661,0,384,10.494430541992188
9,2,385,6,91,1.1838898658752441,10,4,90,3.4454855918884277,6,91,1.1838898658752441
9,3,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
9,4,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
9,5,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
9,6,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
9,7,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
9,8,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
9,9,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
9,10,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
9,11,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
9,12,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
9,13,234,7,200,1.352677345275879,10,7,200,1.352677345275879
9,14,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
9,15,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
9,16,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
9,17,146,7,148,1.996678352355957,10,7,148,1.996678352355957
9,18,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
9,19,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
9,20,151,7,152,2.429859161376953,10,7,152,2.429859161376953
9,21,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
9,22,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
10,0,280,6,397,-0.04599428176879883,10,6,397,-0.04599428176879883
10,1,397,6,385,1.6386357545852661,10,6,385,1.6386357545852661,0,384,10.494430541992188
10,2,385,6,91,1.1838898658752441,10,4,90,3.4454855918884277,6,91,1.1838898658752441
10,3,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
10,4,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
10,5,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
10,6,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
10,7,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
10,8,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
10,9,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
10,10,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
10,11,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
10,12,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
10,13,234,7,200,1.352677345275879,10,7,200,1.352677345275879
10,14,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
10,15,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
10,16,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
10,17,146,7,148,1.996678352355957,10,7,148,1.996678352355957
10,18,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
10,19,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
10,20,151,7,152,2.429859161376953,10,7,152,2.429859161376953
10,21,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
10,22,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
11,0,280,6,397,-0.04599428176879883,10,6,397,-0.04599428176879883
11,1,397,6,385,1.6386357545852661,10,6,385,1.6386357545852661,0,384,10.494430541992188
11,2,385,6,91,1.1838898658752441,10,4,90,3.4454855918884277,6,91,1.1838898658752441
11,3,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
11,4,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
11,5,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
11,6,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
11,7,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
11,8,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
11,9,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
11,10,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
11,11,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
11,12,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
11,13,234,7,200,1.352677345275879,10,7,200,1.352677345275879
11,14,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
11,15,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
11,16,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
11,17,146,7,148,1.996678352355957,10,7,148,1.996678352355957
11,18,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
11,19,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
11,20,151,7,152,2.429859161376953,10,7,152,2.429859161376953
11,21,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
11,22,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
12,0,283,0,21,13.672248840332031,11,2,22,-1.0267016887664795,0,21,13.672248840332031
12,1,21,6,85,-0.8935886025428772,11,6,85,-0.8935886025428772,0,84,4.752073287963867
12,2,85,6,314,1.264525055885315,11,1,313,3.5619468688964844,6,314,1.264525055885315
12,3,314,6,347,1.6099891662597656,11,6,347,1.6099891662597656
12,4,347,6,83,1.5341150760650635,11,4,82,9.386896133422852,6,83,1.5341150760650635
12,5,83,6,77,2.1865100860595703,11,2,76,8.360767364501953,4,78,9.065523147583008,6,77,2.1865100860595703
12,6,77,6,75,1.9625722169876099,11,6,75,1.9625722169876099,0,74,15.23653507232666
12,7,75,6,310,0.8862172961235046,11,4,309,8.934548377990723,6,310,0.8862172961235046
12,8,310,6,237,1.4267640113830566,11,6,237,1.4267640113830566,0,236,10.061140060424805
12,9,237,6,233,0.9860951900482178,11,4,232,7.131839752197266,6,233,0.9860951900482178
12,10,233,6,234,-0.18553534150123596,11,3,235,4.226436138153076,6,234,-0.18553534150123596
12,11,234,7,200,1.308053970336914,11,7,200,1.308053970336914
12,12,200,7,208,1.0213840007781982,11,1,209,8.525569915771484,7,208,1.0213840007781982
12,13,208,7,145,1.7579588890075684,11,1,144,9.536691665649414,7,145,1.7579588890075684
12,14,145,7,146,1.9561288356781006,11,5,147,4.084779739379883,7,146,1.9561288356781006
12,15,146,7,148,1.1464118957519531,11,7,148,1.1464118957519531
12,16,148,7,227,1.033757209777832,11,7,227,1.033757209777832
12,17,227,7,151,1.9198598861694336,11,1,149,4.969752311706543,5,150,3.3756566047668457,7,151,1.9198598861694336
12,18,151,7,152,1.996260643005371,11,7,152,1.996260643005371
12,19,152,7,154,1.6053777933120728,11,1,153,2.788698673248291,7,154,1.6053777933120728
12,20,154,4,4,2.051283836364746,11,4,4,2.051283836364746
13,0,283,0,21,15.100820541381836,13,2,22,-1.0748823881149292,0,21,15.100820541381836
13,1,21,6,85,-1.0977885723114014,13,6,85,-1.0977885723114014,0,84,3.9133830070495605
13,2,85,6,314,1.1424486637115479,13,1,313,4.703453063964844,6,314,1.1424486637115479
13,3,314,6,347,1.7080078125,13,6,347,1.7080078125
13,4,347,6,83,2.0557329654693604,13,4,82,11.520402908325195,6,83,2.0557329654693604
13,5,83,6,77,2.337768316268921,13,2,76,6.681045055389404,4,78,7.7651686668396,6,77,2.337768316268921
13,6,77,6,75,1.3788772821426392,13,6,75,1.3788772821426392,0,74,15.821152687072754
13,7,75,6,310,1.0910248756408691,13,4,309,6.652458667755127,6,310,1.0910248756408691
13,8,310,6,237,0.8657740354537964,13,6,237,0.8657740354537964,0,236,13.092602729797363
13,9,237,6,233,1.5040838718414307,13,4,232,4.805025100708008,6,233,1.5040838718414307
13,10,233,6,234,-0.048185206949710846,13,3,235,5.226722717285156,6,234,-0.048185206949710846
13,11,234,7,200,1.7612056732177734,13,7,200,1.7612056732177734
13,12,200,7,208,0.9079121351242065,13,1,209,5.193146228790283,7,208,0.9079121351242065
13,13,208,7,145,0.973344624042511,13,1,144,7.503849983215332,7,145,0.973344624042511
13,14,145,7,146,1.7396785020828247,13,5,147,3.2830424308776855,7,146,1.7396785020828247
13,15,146,7,148,1.3704853057861328,13,7,148,1.3704853057861328
13,16,148,7,227,1.079061508178711,13,7,227,1.079061508178711
13,17,227,7,151,1.8371384143829346,13,1,149,5.213518142700195,5,150,3.712165594100952,7,151,1.8371384143829346
13,18,151,7,152,2.2414112091064453,13,7,152,2.2414112091064453
13,19,152,7,154,1.0441229343414307,13,1,153,2.4313249588012695,7,154,1.0441229343414307
13,20,154,4,4,2.0140743255615234,13,4,4,2.0140743255615234
14,0,324,6,326,0.6512894630432129,10,6,326,0.6512894630432129
14,1,326,6,280,1.7074155807495117,10,4,279,12.09326171875,6,280,1.7074155807495117
14,2,280,6,397,-0.04599428176879883,10,6,397,-0.04599428176879883
14,3,397,6,385,1.6386357545852661,10,6,385,1.6386357545852661,0,384,10.494430541992188
14,4,385,6,91,1.1838898658752441,10,4,90,3.4454855918884277,6,91,1.1838898658752441
14,5,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
14,6,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
14,7,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
14,8,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
14,9,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
14,10,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
14,11,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
14,12,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
14,13,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
14,14,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
14,15,234,7,200,1.352677345275879,10,7,200,1.352677345275879
14,16,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
14,17,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
14,18,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
14,19,146,7,148,1.996678352355957,10,7,148,1.996678352355957
14,20,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
14,21,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
14,22,151,7,152,2.429859161376953,10,7,152,2.429859161376953
14,23,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
14,24,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
15,0,324,6,326,0.6512894630432129,10,6,326,0.6512894630432129
15,1,326,6,280,1.7074155807495117,10,4,279,12.09326171875,6,280,1.7074155807495117
15,2,280,6,397,-0.04599428176879883,10,6,397,-0.04599428176879883
15,3,397,6,385,1.6386357545852661,10,6,385,1.6386357545852661,0,384,10.494430541992188
15,4,385,6,91,1.1838898658752441,10,4,90,3.4454855918884277,6,91,1.1838898658752441
15,5,91,6,85,1.07883620262146,10,6,85,1.07883620262146,0,84,13.494364738464355
15,6,85,6,314,0.8770506381988525,10,1,313,1.660439133644104,6,314,0.8770506381988525
15,7,314,6,347,1.3680305480957031,10,6,347,1.3680305480957031
15,8,347,6,83,1.6228320598602295,10,4,82,12.9015474319458,6,83,1.6228320598602295
15,9,83,6,77,2.5643959045410156,10,2,76,8.079029083251953,4,78,9.110593795776367,6,77,2.5643959045410156
15,10,77,6,75,1.6074438095092773,10,6,75,1.6074438095092773,0,74,23.33637237548828
15,11,75,6,310,1.9921600818634033,10,4,309,9.876124382019043,6,310,1.9921600818634033
15,12,310,6,237,1.5312798023223877,10,6,237,1.5312798023223877,0,236,16.674161911010742
15,13,237,6,233,1.945266842842102,10,4,232,4.905666828155518,6,233,1.945266842842102
15,14,233,6,234,-0.0902281180024147,10,3,235,4.527164459228516,6,234,-0.0902281180024147
15,15,234,7,200,1.352677345275879,10,7,200,1.352677345275879
15,16,200,7,208,1.4597785472869873,10,1,209,10.223592758178711,7,208,1.4597785472869873
15,17,208,7,145,1.9531744718551636,10,1,144,9.614002227783203,7,145,1.9531744718551636
15,18,145,7,146,1.7745310068130493,10,5,147,4.172963619232178,7,146,1.7745310068130493
15,19,146,7,148,1.996678352355957,10,7,148,1.996678352355957
15,20,148,7,227,1.8286685943603516,10,7,227,1.8286685943603516
15,21,227,7,151,1.3969905376434326,10,1,149,5.891015529632568,5,150,4.170672416687012,7,151,1.3969905376434326
15,22,151,7,152,2.429859161376953,10,7,152,2.429859161376953
15,23,152,7,154,1.870274543762207,10,1,153,3.0798091888427734,7,154,1.870274543762207
15,24,154,4,4,2.5003490447998047,10,4,4,2.5003490447998047
16,0,324,6,326,0.6512894630432129,10,6,326,0.6512894630432129
