Trajectory ID,Step,Current State,Real Action,Next State,Real Reward,Timestep,Possible Action 1,Action 1 Next State,Action 1 Reward,Possible Action 2,Action 2 Next State,Action 2 Reward
3,12,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
3,13,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
4,0,77,6,75,1.1356067657470703,11,6,75,1.1356067657470703,0,74,1.046654224395752
4,1,75,6,310,1.0995838642120361,11,4,309,1.1222552061080933,6,310,1.0995838642120361
4,2,310,6,237,1.1394622325897217,11,6,237,1.1394622325897217,0,236,1.072890043258667
4,3,237,6,233,1.1487038135528564,11,4,232,1.1066603660583496,6,233,1.1487038135528564
4,4,233,6,234,1.073228359222412,11,3,235,1.0749937295913696,6,234,1.073228359222412
4,5,234,7,200,0.6774454116821289,11,7,200,0.6774454116821289
4,6,200,7,208,1.1224772930145264,11,1,209,1.2053712606430054,7,208,1.1224772930145264
4,7,208,7,145,1.0676302909851074,11,1,144,1.147358775138855,7,145,1.0676302909851074
4,8,145,7,146,1.099376916885376,11,5,147,1.1165136098861694,7,146,1.099376916885376
4,9,146,7,148,0.6935321092605591,11,7,148,0.6935321092605591
4,10,148,7,227,0.7022547721862793,11,7,227,0.7022547721862793
4,11,227,7,151,1.366466999053955,11,1,149,1.4739934206008911,5,150,1.362854242324829,7,151,1.366466999053955
4,12,151,7,152,0.7017669081687927,11,7,152,0.7017669081687927
4,13,152,7,154,1.1237376928329468,11,1,153,1.2044628858566284,7,154,1.1237376928329468
4,14,154,4,4,0.6602702736854553,11,4,4,0.6602702736854553
5,0,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
5,1,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
5,2,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
5,3,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
5,4,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
5,5,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
5,6,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
5,7,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
5,8,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
5,9,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
5,10,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
5,11,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
5,12,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
5,13,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
5,14,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
5,15,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
5,16,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
5,17,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
5,18,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
6,0,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
6,1,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
6,2,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
6,3,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
6,4,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
6,5,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
6,6,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
6,7,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
6,8,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
6,9,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
6,10,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
6,11,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
6,12,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
6,13,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
6,14,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
6,15,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
6,16,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
6,17,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
6,18,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
6,19,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
7,0,93,6,77,1.4187805652618408,13,2,76,1.4244598150253296,4,78,1.4472191333770752,6,77,1.4187805652618408
7,1,77,6,75,1.1357767581939697,13,6,75,1.1357767581939697,0,74,1.050073266029358
7,2,75,6,310,1.099371075630188,13,4,309,1.1221158504486084,6,310,1.099371075630188
7,3,310,6,237,1.1396753787994385,13,6,237,1.1396753787994385,0,236,1.0738558769226074
7,4,237,6,233,1.148545265197754,13,4,232,1.1108169555664062,6,233,1.148545265197754
7,5,233,6,234,1.0730907917022705,13,3,235,1.0751047134399414,6,234,1.0730907917022705
7,6,234,7,200,0.6773948669433594,13,7,200,0.6773948669433594
7,7,200,7,208,1.1206339597702026,13,1,209,1.2054023742675781,7,208,1.1206339597702026
7,8,208,7,145,1.0683958530426025,13,1,144,1.1490776538848877,7,145,1.0683958530426025
7,9,145,7,146,1.1003620624542236,13,5,147,1.1162142753601074,7,146,1.1003620624542236
7,10,146,7,148,0.6932689547538757,13,7,148,0.6932689547538757
7,11,148,7,227,0.7022014856338501,13,7,227,0.7022014856338501
7,12,227,7,151,1.367689847946167,13,1,149,1.4743759632110596,5,150,1.3627207279205322,7,151,1.367689847946167
7,13,151,7,152,0.6999859809875488,13,7,152,0.6999859809875488
7,14,152,7,154,1.1246604919433594,13,1,153,1.2053736448287964,7,154,1.1246604919433594
7,15,154,4,4,0.6604394316673279,13,4,4,0.6604394316673279
8,0,94,6,310,1.08407461643219,12,4,309,1.1005403995513916,6,310,1.08407461643219
8,1,310,6,237,1.1395634412765503,12,6,237,1.1395634412765503,0,236,1.073069453239441
8,2,237,6,233,1.1483113765716553,12,4,232,1.1101328134536743,6,233,1.1483113765716553
8,3,233,6,234,1.0733503103256226,12,3,235,1.0751919746398926,6,234,1.0733503103256226
8,4,234,7,200,0.6783574223518372,12,7,200,0.6783574223518372
8,5,200,7,208,1.1214118003845215,12,1,209,1.2042014598846436,7,208,1.1214118003845215
8,6,208,7,145,1.0670502185821533,12,1,144,1.1474087238311768,7,145,1.0670502185821533
8,7,145,7,146,1.100416660308838,12,5,147,1.1159870624542236,7,146,1.100416660308838
8,8,146,7,148,0.693080484867096,12,7,148,0.693080484867096
8,9,148,7,227,0.7033122181892395,12,7,227,0.7033122181892395
8,10,227,7,151,1.3683651685714722,12,1,149,1.472904920578003,5,150,1.3613346815109253,7,151,1.3683651685714722
8,11,151,7,152,0.6996013522148132,12,7,152,0.6996013522148132
8,12,152,7,154,1.124656081199646,12,1,153,1.2048131227493286,7,154,1.124656081199646
8,13,154,4,4,0.6600536704063416,12,4,4,0.6600536704063416
9,0,280,6,397,0.673850953578949,10,6,397,0.673850953578949
9,1,397,6,385,1.1512045860290527,10,6,385,1.1512045860290527,0,384,1.0617685317993164
9,2,385,6,91,1.1430917978286743,10,4,90,1.1384217739105225,6,91,1.1430917978286743
9,3,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
9,4,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
9,5,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
9,6,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
9,7,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
9,8,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
9,9,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
9,10,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
9,11,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
9,12,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
9,13,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
9,14,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
9,15,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
9,16,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
9,17,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
9,18,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
9,19,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
9,20,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
9,21,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
9,22,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
10,0,280,6,397,0.673850953578949,10,6,397,0.673850953578949
10,1,397,6,385,1.1512045860290527,10,6,385,1.1512045860290527,0,384,1.0617685317993164
10,2,385,6,91,1.1430917978286743,10,4,90,1.1384217739105225,6,91,1.1430917978286743
10,3,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
10,4,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
10,5,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
10,6,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
10,7,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
10,8,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
10,9,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
10,10,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
10,11,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
10,12,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
10,13,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
10,14,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
10,15,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
10,16,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
10,17,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
10,18,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
10,19,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
10,20,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
10,21,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
10,22,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
11,0,280,6,397,0.673850953578949,10,6,397,0.673850953578949
11,1,397,6,385,1.1512045860290527,10,6,385,1.1512045860290527,0,384,1.0617685317993164
11,2,385,6,91,1.1430917978286743,10,4,90,1.1384217739105225,6,91,1.1430917978286743
11,3,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
11,4,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
11,5,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
11,6,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
11,7,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
11,8,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
11,9,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
11,10,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
11,11,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
11,12,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
11,13,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
11,14,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
11,15,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
11,16,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
11,17,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
11,18,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
11,19,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
11,20,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
11,21,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
11,22,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
12,0,283,0,21,1.1196891069412231,11,2,22,1.1354913711547852,0,21,1.1196891069412231
12,1,21,6,85,1.0992014408111572,11,6,85,1.0992014408111572,0,84,1.0322983264923096
12,2,85,6,314,1.100222110748291,11,1,313,1.1113176345825195,6,314,1.100222110748291
12,3,314,6,347,0.688542902469635,11,6,347,0.688542902469635
12,4,347,6,83,1.1263437271118164,11,4,82,1.1112818717956543,6,83,1.1263437271118164
12,5,83,6,77,1.3956716060638428,11,2,76,1.4007811546325684,4,78,1.4206842184066772,6,77,1.3956716060638428
12,6,77,6,75,1.1356067657470703,11,6,75,1.1356067657470703,0,74,1.046654224395752
12,7,75,6,310,1.0995838642120361,11,4,309,1.1222552061080933,6,310,1.0995838642120361
12,8,310,6,237,1.1394622325897217,11,6,237,1.1394622325897217,0,236,1.072890043258667
12,9,237,6,233,1.1487038135528564,11,4,232,1.1066603660583496,6,233,1.1487038135528564
12,10,233,6,234,1.073228359222412,11,3,235,1.0749937295913696,6,234,1.073228359222412
12,11,234,7,200,0.6774454116821289,11,7,200,0.6774454116821289
12,12,200,7,208,1.1224772930145264,11,1,209,1.2053712606430054,7,208,1.1224772930145264
12,13,208,7,145,1.0676302909851074,11,1,144,1.147358775138855,7,145,1.0676302909851074
12,14,145,7,146,1.099376916885376,11,5,147,1.1165136098861694,7,146,1.099376916885376
12,15,146,7,148,0.6935321092605591,11,7,148,0.6935321092605591
12,16,148,7,227,0.7022547721862793,11,7,227,0.7022547721862793
12,17,227,7,151,1.366466999053955,11,1,149,1.4739934206008911,5,150,1.362854242324829,7,151,1.366466999053955
12,18,151,7,152,0.7017669081687927,11,7,152,0.7017669081687927
12,19,152,7,154,1.1237376928329468,11,1,153,1.2044628858566284,7,154,1.1237376928329468
12,20,154,4,4,0.6602702736854553,11,4,4,0.6602702736854553
13,0,283,0,21,1.1199686527252197,13,2,22,1.1333485841751099,0,21,1.1199686527252197
13,1,21,6,85,1.0989980697631836,13,6,85,1.0989980697631836,0,84,1.0328034162521362
13,2,85,6,314,1.1002657413482666,13,1,313,1.1121912002563477,6,314,1.1002657413482666
13,3,314,6,347,0.6886394619941711,13,6,347,0.6886394619941711
13,4,347,6,83,1.1266391277313232,13,4,82,1.1106473207473755,6,83,1.1266391277313232
13,5,83,6,77,1.3949841260910034,13,2,76,1.4000685214996338,4,78,1.4214308261871338,6,77,1.3949841260910034
13,6,77,6,75,1.1357767581939697,13,6,75,1.1357767581939697,0,74,1.050073266029358
13,7,75,6,310,1.099371075630188,13,4,309,1.1221158504486084,6,310,1.099371075630188
13,8,310,6,237,1.1396753787994385,13,6,237,1.1396753787994385,0,236,1.0738558769226074
13,9,237,6,233,1.148545265197754,13,4,232,1.1108169555664062,6,233,1.148545265197754
13,10,233,6,234,1.0730907917022705,13,3,235,1.0751047134399414,6,234,1.0730907917022705
13,11,234,7,200,0.6773948669433594,13,7,200,0.6773948669433594
13,12,200,7,208,1.1206339597702026,13,1,209,1.2054023742675781,7,208,1.1206339597702026
13,13,208,7,145,1.0683958530426025,13,1,144,1.1490776538848877,7,145,1.0683958530426025
13,14,145,7,146,1.1003620624542236,13,5,147,1.1162142753601074,7,146,1.1003620624542236
13,15,146,7,148,0.6932689547538757,13,7,148,0.6932689547538757
13,16,148,7,227,0.7022014856338501,13,7,227,0.7022014856338501
13,17,227,7,151,1.367689847946167,13,1,149,1.4743759632110596,5,150,1.3627207279205322,7,151,1.367689847946167
13,18,151,7,152,0.6999859809875488,13,7,152,0.6999859809875488
13,19,152,7,154,1.1246604919433594,13,1,153,1.2053736448287964,7,154,1.1246604919433594
13,20,154,4,4,0.6604394316673279,13,4,4,0.6604394316673279
14,0,324,6,326,0.6683809161186218,10,6,326,0.6683809161186218
14,1,326,6,280,1.0981920957565308,10,4,279,1.121046543121338,6,280,1.0981920957565308
14,2,280,6,397,0.673850953578949,10,6,397,0.673850953578949
14,3,397,6,385,1.1512045860290527,10,6,385,1.1512045860290527,0,384,1.0617685317993164
14,4,385,6,91,1.1430917978286743,10,4,90,1.1384217739105225,6,91,1.1430917978286743
14,5,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
14,6,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
14,7,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
14,8,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
14,9,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
14,10,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
14,11,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
14,12,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
14,13,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
14,14,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
14,15,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
14,16,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
14,17,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
14,18,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
14,19,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
14,20,148,7,227,0.7008936405181885,10,7,227,0.7008936405181885
14,21,227,7,151,1.3697047233581543,10,1,149,1.4747072458267212,5,150,1.3638179302215576,7,151,1.3697047233581543
14,22,151,7,152,0.7010287642478943,10,7,152,0.7010287642478943
14,23,152,7,154,1.1243572235107422,10,1,153,1.2035568952560425,7,154,1.1243572235107422
14,24,154,4,4,0.6592272520065308,10,4,4,0.6592272520065308
15,0,324,6,326,0.6683809161186218,10,6,326,0.6683809161186218
15,1,326,6,280,1.0981920957565308,10,4,279,1.121046543121338,6,280,1.0981920957565308
15,2,280,6,397,0.673850953578949,10,6,397,0.673850953578949
15,3,397,6,385,1.1512045860290527,10,6,385,1.1512045860290527,0,384,1.0617685317993164
15,4,385,6,91,1.1430917978286743,10,4,90,1.1384217739105225,6,91,1.1430917978286743
15,5,91,6,85,1.0991215705871582,10,6,85,1.0991215705871582,0,84,1.0299735069274902
15,6,85,6,314,1.0995301008224487,10,1,313,1.1106269359588623,6,314,1.0995301008224487
15,7,314,6,347,0.6887683868408203,10,6,347,0.6887683868408203
15,8,347,6,83,1.1264734268188477,10,4,82,1.1106057167053223,6,83,1.1264734268188477
15,9,83,6,77,1.3953170776367188,10,2,76,1.4007564783096313,4,78,1.4198148250579834,6,77,1.3953170776367188
15,10,77,6,75,1.1357810497283936,10,6,75,1.1357810497283936,0,74,1.047574520111084
15,11,75,6,310,1.1000347137451172,10,4,309,1.1221867799758911,6,310,1.1000347137451172
15,12,310,6,237,1.1398954391479492,10,6,237,1.1398954391479492,0,236,1.0736974477767944
15,13,237,6,233,1.1482858657836914,10,4,232,1.1117043495178223,6,233,1.1482858657836914
15,14,233,6,234,1.073162317276001,10,3,235,1.0749043226242065,6,234,1.073162317276001
15,15,234,7,200,0.6783682107925415,10,7,200,0.6783682107925415
15,16,200,7,208,1.1223478317260742,10,1,209,1.1979656219482422,7,208,1.1223478317260742
15,17,208,7,145,1.0666557550430298,10,1,144,1.1465344429016113,7,145,1.0666557550430298
15,18,145,7,146,1.1023085117340088,10,5,147,1.1167449951171875,7,146,1.1023085117340088
15,19,146,7,148,0.6932165622711182,10,7,148,0.6932165622711182
